Instrument,Frequency_Hz,Angular_Scale_arcsec,nuFnu_1e-12ergscm2,sigma_nuFnu_1e-12ergscm2
JWST,19400210039402.93,1.7,3.0256175956058695,0.30256175956058695
JWST,19397074145201.637,1.7,3.0686977404420452,0.3068697740442045
JWST,19393939264622.676,1.7,3.070112068456515,0.30701120684565153
JWST,19390805397174.68,1.7,3.0133690237877833,0.30133690237877836
JWST,19387672542366.598,1.7,3.022713054013938,0.30227130540139385
JWST,19384540699707.684,1.7,3.057137622751616,0.3057137622751616
JWST,19381409868707.516,1.7,3.026541428376165,0.30265414283761655
JWST,19378280048875.99,1.7,3.0198409742199535,0.30198409742199533
JWST,19375151239723.32,1.7,3.07553293258769,0.307553293258769
JWST,19372023440760.027,1.7,3.0930473528145077,0.30930473528145075
JWST,19368896651496.96,1.7,3.0036755007247726,0.30036755007247734
JWST,19365770871445.285,1.7,3.0658325178353167,0.3065832517835317
JWST,19362646100116.465,1.7,3.0819167511888645,0.3081916751188865
JWST,19359522337022.293,1.7,3.038383609245523,0.3038383609245523
JWST,19356399581674.875,1.7,3.027473896836714,0.3027473896836714
JWST,19353277833586.637,1.7,3.104933388249543,0.31049333882495433
JWST,19350157092270.305,1.7,3.1206395546217407,0.31206395546217414
JWST,19347037357238.93,1.7,3.096821241432759,0.3096821241432759
JWST,19343918628005.88,1.7,3.120595672791549,0.31205956727915485
JWST,19340800904084.824,1.7,3.1438531702202006,0.31438531702202005
JWST,19337684184989.754,1.7,3.14397233688718,0.314397233688718
JWST,19334568470234.977,1.7,3.121730693120135,0.3121730693120135
JWST,19331453759335.1,1.7,3.152771518618516,0.3152771518618517
JWST,19328340051805.062,1.7,3.1891471728665115,0.31891471728665116
JWST,19325227347160.1,1.7,3.1539413046627254,0.31539413046627257
JWST,19322115644915.77,1.7,3.1386697136244557,0.3138669713624456
JWST,19319004944587.934,1.7,3.178175013729212,0.31781750137292125
JWST,19315895245692.766,1.7,3.166635505557101,0.3166635505557101
JWST,19312786547746.766,1.7,3.1443775948193258,0.3144377594819326
JWST,19309678850266.72,1.7,3.1950964780309525,0.31950964780309526
JWST,19306572152769.746,1.7,3.231170587839197,0.3231170587839197
JWST,19303466454773.266,1.7,3.219031216107029,0.32190312161070295
JWST,19300361755795.016,1.7,3.2677836527195723,0.32677836527195725
JWST,19297258055353.027,1.7,3.3520153254100737,0.3352015325410074
JWST,19294155352965.656,1.7,3.3284851089369165,0.33284851089369166
JWST,19291053648151.574,1.7,3.3134294649214646,0.3313429464921465
JWST,19287952940429.74,1.7,3.4172840815708825,0.34172840815708827
JWST,19284853229319.434,1.7,3.535053445048553,0.3535053445048553
JWST,19281754514340.258,1.7,3.4550105957166672,0.3455010595716667
JWST,19278656795012.1,1.7,3.4710358324418706,0.3471035832441871
JWST,19275560070855.168,1.7,3.647452746660104,0.3647452746660104
JWST,19272464341389.98,1.7,3.6954986704218844,0.36954986704218845
JWST,19269369606137.363,1.7,3.6874487515847556,0.3687448751584756
JWST,19266275864618.434,1.7,3.825824947633508,0.3825824947633508
JWST,19263183116354.64,1.7,3.9476288709863026,0.3947628870986303
JWST,19260091360867.734,1.7,4.008262395195127,0.4008262395195127
JWST,19257000597679.754,1.7,4.1894737440947685,0.4189473744094769
JWST,19253910826313.062,1.7,4.337504986786222,0.43375049867862214
JWST,19250822046290.332,1.7,4.5482392970705545,0.45482392970705554
JWST,19247734257134.53,1.7,4.858157096679118,0.4858157096679119
JWST,19244647458368.934,1.7,5.1184503518873345,0.5118450351887334
JWST,19241561649517.13,1.7,5.32640476829479,0.532640476829479
JWST,19238476830103.004,1.7,5.61480854011934,0.561480854011934
JWST,19235392999650.754,1.7,6.501196616291349,0.650119661629135
JWST,19232310157684.87,1.7,7.147122457212325,0.7147122457212326
JWST,19229228303730.17,1.7,7.513074850514259,0.751307485051426
JWST,19226147437311.758,1.7,7.3109414210271675,0.7310941421027168
JWST,19223067557955.043,1.7,6.985159636515875,0.6985159636515875
JWST,19219988665185.746,1.7,6.6082060381388885,0.660820603813889
JWST,19216910758529.887,1.7,6.459499823597667,0.6459499823597666
JWST,19213833837513.79,1.7,6.307016239015816,0.6307016239015817
JWST,19210757901664.08,1.7,6.151282247687095,0.6151282247687095
JWST,19207682950507.695,1.7,6.094645963278199,0.6094645963278199
JWST,19204608983571.86,1.7,5.937755694581849,0.5937755694581849
JWST,19201536000384.117,1.7,5.890658229986548,0.5890658229986548
JWST,19198464000472.305,1.7,5.585127760568863,0.5585127760568863
JWST,19195392983364.566,1.7,5.416620754198531,0.5416620754198531
JWST,19192322948589.336,1.7,5.354904676079103,0.5354904676079104
JWST,19189253895675.367,1.7,5.37140427367266,0.537140427367266
JWST,19186185824151.703,1.7,5.467071430673225,0.5467071430673225
JWST,19183118733547.684,1.7,5.408231411772638,0.5408231411772638
JWST,19180052623392.965,1.7,5.165319316400764,0.5165319316400764
JWST,19176987493217.49,1.7,5.009639479353259,0.500963947935326
JWST,19173923342551.516,1.7,4.954442868653306,0.49544428686533065
JWST,19170860170925.58,1.7,4.990939242367826,0.49909392423678267
JWST,19167797977870.54,1.7,4.959246645320304,0.4959246645320305
JWST,19164736762917.543,1.7,4.769756618119968,0.47697566181199685
JWST,19161676525598.03,1.7,4.5333856548688845,0.45333856548688845
JWST,19158617265443.758,1.7,4.366651976498846,0.4366651976498846
JWST,19155558981986.773,1.7,4.229057157223844,0.42290571572238445
JWST,19152501674759.414,1.7,4.148355744242407,0.4148355744242407
JWST,19149445343294.324,1.7,4.0261671314240175,0.40261671314240177
JWST,19146389987124.453,1.7,3.9055989172278176,0.39055989172278177
JWST,19143335605783.035,1.7,3.768112482005152,0.3768112482005152
JWST,19140282198803.61,1.7,3.612824809347148,0.3612824809347148
JWST,19137229765720.008,1.7,3.5275844842367263,0.35275844842367265
JWST,19134178306066.37,1.7,3.5200666338319526,0.35200666338319525
JWST,19131127819377.117,1.7,3.50282897724109,0.350282897724109
JWST,19128078305186.98,1.7,3.46047856165988,0.346047856165988
JWST,19125029763030.984,1.7,3.4203761586684682,0.34203761586684683
JWST,19121982192444.453,1.7,3.442835893543417,0.3442835893543417
JWST,19118935592962.99,1.7,3.338815338202474,0.3338815338202474
JWST,19115889964122.51,1.7,3.4019938195989634,0.34019938195989635
JWST,19112845305459.23,1.7,3.4113908248712916,0.34113908248712915
JWST,19109801616509.64,1.7,3.396728783987375,0.3396728783987375
JWST,19106758896810.543,1.7,3.36665976341933,0.336665976341933
JWST,19103717145899.035,1.7,3.319305792438252,0.3319305792438252
JWST,19100676363312.504,1.7,3.300535129676294,0.3300535129676294
JWST,19097636548588.625,1.7,3.3014355941279288,0.3301435594127929
JWST,19094597701265.38,1.7,3.273072097953725,0.32730720979537253
JWST,19091559820881.04,1.7,3.2024673766172884,0.32024673766172884
JWST,19088522906974.16,1.7,3.2215482354756837,0.3221548235475684
JWST,19085486959083.61,1.7,3.1909509467220407,0.3190950946722041
JWST,19082451976748.535,1.7,3.1254854432566828,0.3125485443256683
JWST,19079417959508.38,1.7,3.1231221295795883,0.31231221295795886
JWST,19076384906902.88,1.7,3.163696452857813,0.3163696452857813
JWST,19073352818472.062,1.7,3.1854524427167976,0.3185452442716798
JWST,19070321693756.258,1.7,3.0780225835438064,0.30780225835438063
JWST,19067291532296.074,1.7,3.1167195164499497,0.311671951644995
JWST,19064262333632.418,1.7,3.0914404909505824,0.30914404909505827
JWST,19061234097306.492,1.7,3.121666756405232,0.3121666756405232
JWST,19058206822859.777,1.7,3.090949127691002,0.3090949127691002
JWST,19055180509834.06,1.7,3.10486369969095,0.310486369969095
JWST,19052155157771.406,1.7,3.154495588570768,0.31544955885707676
JWST,19049130766214.188,1.7,3.142062246310307,0.3142062246310307
JWST,19046107334705.05,1.7,3.1567302653779192,0.3156730265377919
JWST,19043084862786.934,1.7,3.1822602146600545,0.3182260214660055
JWST,19040063350003.082,1.7,3.1598620723246866,0.3159862072324687
JWST,19037042795897.008,1.7,3.1518300482831076,0.3151830048283108
JWST,19034023200012.527,1.7,3.1973403380671765,0.31973403380671767
JWST,19031004561893.742,1.7,3.23875349063539,0.32387534906353904
JWST,19027986881085.047,1.7,3.252690079218943,0.3252690079218943
JWST,19024970157131.117,1.7,3.191183186105299,0.3191183186105299
JWST,19021954389576.926,1.7,3.2320064231672703,0.32320064231672707
JWST,19018939577967.73,1.7,3.2034561966735566,0.32034561966735564
JWST,19015925721849.066,1.7,3.1865168322411708,0.3186516832241171
JWST,19012912820766.78,1.7,3.18723736979595,0.318723736979595
JWST,19009900874266.99,1.7,3.1854800819673983,0.31854800819673984
JWST,19006889881896.098,1.7,3.1585139898240433,0.3158513989824044
JWST,19003879843200.805,1.7,3.1568777426467407,0.3156877742646741
JWST,19000870757728.094,1.7,3.1918504154913587,0.31918504154913585
JWST,18997862625025.242,1.7,3.1325161899036766,0.3132516189903677
JWST,18994855444639.793,1.7,3.1362969530297793,0.31362969530297796
JWST,18991849216119.598,1.7,3.2492185055418146,0.3249218505541815
JWST,18988843939012.79,1.7,3.2088845589945456,0.3208884558994546
JWST,18985839612867.777,1.7,3.164739507802393,0.3164739507802393
JWST,18982836237233.26,1.7,3.1324206618483696,0.31324206618483696
JWST,18979833811658.23,1.7,3.132714764683976,0.31327147646839765
JWST,18976832335691.96,1.7,3.1451895247070563,0.31451895247070566
JWST,18973831808884.004,1.7,3.13399987227991,0.313399987227991
JWST,18970832230784.203,1.7,3.11805099759795,0.311805099759795
JWST,18967833600942.688,1.7,3.164438519373495,0.3164438519373495
JWST,18964835918909.867,1.7,3.192706307387658,0.3192706307387658
JWST,18961839184236.434,1.7,3.158923312969927,0.3158923312969927
JWST,18958843396473.37,1.7,3.1556935456270114,0.3155693545627012
JWST,18955848555171.938,1.7,3.1616103342655504,0.31616103342655505
JWST,18952854659883.68,1.7,3.1435205878067207,0.3143520587806721
JWST,18949861710160.43,1.7,3.049187130952872,0.30491871309528723
JWST,18946869705554.305,1.7,3.20594748598536,0.32059474859853604
JWST,18943878645617.688,1.7,3.17355823283179,0.3173558232831791
JWST,18940888529903.266,1.7,3.172445669511953,0.31724456695119535
JWST,18937899357964.0,1.7,3.1904957932955615,0.3190495793295562
JWST,18934911129353.13,1.7,3.1816029133497397,0.318160291334974
JWST,18931923843624.176,1.7,3.1703864936589516,0.3170386493658952
JWST,18928937500330.95,1.7,3.2001217849568917,0.3200121784956892
JWST,18925952099027.54,1.7,3.19406699937751,0.31940669993775106
JWST,18922967639268.312,1.7,3.2166951906137773,0.32166951906137775
JWST,18919984120607.918,1.7,3.1834310862544046,0.31834310862544046
JWST,18917001542601.29,1.7,3.1853409829932313,0.3185340982993231
JWST,18914019904803.633,1.7,3.199566148681421,0.3199566148681421
JWST,18911039206770.445,1.7,3.183997107618655,0.3183997107618655
JWST,18908059448057.496,1.7,3.188355950148475,0.31883559501484754
JWST,18905080628220.84,1.7,3.157978428068225,0.3157978428068225
JWST,18902102746816.805,1.7,3.1511677574240795,0.315116775742408
JWST,18899125803402.0,1.7,3.1659472282790326,0.3165947228279033
JWST,18896149797533.33,1.7,3.1317660245269807,0.31317660245269807
JWST,18893174728767.94,1.7,3.175690345332864,0.31756903453328644
JWST,18890200596663.3,1.7,3.161592674831286,0.3161592674831286
JWST,18887227400777.13,1.7,3.15540945839428,0.315540945839428
JWST,18884255140667.43,1.7,3.1468930988627295,0.31468930988627297
JWST,18881283815892.49,1.7,3.180954264520496,0.31809542645204963
JWST,18878313426010.863,1.7,3.149057569294269,0.3149057569294269
JWST,18875343970581.402,1.7,3.1251488005355452,0.31251488005355454
JWST,18872375449163.21,1.7,3.1388585768931008,0.3138858576893101
JWST,18869407861315.69,1.7,3.168793617068008,0.3168793617068008
JWST,18866441206598.51,1.7,3.1429136236801694,0.31429136236801697
JWST,18863475484571.62,1.7,3.16118863587966,0.31611886358796604
JWST,18860510694795.24,1.7,3.1428394207983383,0.31428394207983384
JWST,18857546836829.87,1.7,3.147109196084718,0.3147109196084718
JWST,18854583910236.297,1.7,3.1390205473834807,0.3139020547383481
JWST,18851621914575.566,1.7,3.1318647954316683,0.31318647954316686
JWST,18848660849409.008,1.7,3.1326547066982213,0.31326547066982213
JWST,18845700714298.23,1.7,3.1340698194811636,0.3134069819481164
JWST,18842741508805.11,1.7,3.105360260099899,0.31053602600998986
JWST,18839783232491.797,1.7,3.1730832880987094,0.3173083288098709
JWST,18836825884920.73,1.7,3.1809679223863485,0.3180967922386349
JWST,18833869465654.617,1.7,3.1473581650856124,0.31473581650856125
JWST,18830913974256.426,1.7,3.1828252565458635,0.31828252565458637
JWST,18827959410289.414,1.7,3.1415821272582294,0.31415821272582295
JWST,18825005773317.113,1.7,3.169428137939165,0.31694281379391653
JWST,18822053062903.32,1.7,3.169477334657171,0.3169477334657171
JWST,18819101278612.113,1.7,3.1637073462874845,0.3163707346287485
JWST,18816150420007.84,1.7,3.1737144691760517,0.31737144691760516
JWST,18813200486655.12,1.7,3.177847873551211,0.3177847873551211
JWST,18810251478118.848,1.7,3.1619830035400587,0.31619830035400587
JWST,18807303393964.195,1.7,3.191101559129241,0.3191101559129241
JWST,18804356233756.6,1.7,3.1864179355170577,0.3186417935517058
JWST,18801409997061.773,1.7,3.1753043424357514,0.31753043424357513
JWST,18798464683445.7,1.7,3.1726921789479854,0.31726921789479856
JWST,18795520292474.637,1.7,3.1827820112417076,0.31827820112417077
JWST,18792576823715.113,1.7,3.1858889142325215,0.31858889142325214
JWST,18789634276733.92,1.7,3.1957226769131695,0.31957226769131697
JWST,18786692651098.145,1.7,3.212066352118643,0.3212066352118644
JWST,18783751946375.117,1.7,3.208593334775154,0.32085933347751544
JWST,18780812162132.45,1.7,3.183852586895639,0.31838525868956397
JWST,18777873297938.03,1.7,3.145342043446557,0.31453420434465573
JWST,18774935353360.016,1.7,3.1561911211503615,0.3156191121150362
JWST,18771998327966.82,1.7,3.157052310294514,0.3157052310294514
JWST,18769062221327.145,1.7,3.122963699522231,0.31229636995222315
JWST,18766127033009.953,1.7,3.1413649855563635,0.31413649855563636
JWST,18763192762584.477,1.7,3.1478956740036543,0.31478956740036546
JWST,18760259409620.22,1.7,3.1480546064546915,0.31480546064546916
JWST,18757326973686.95,1.7,3.143175584648388,0.3143175584648389
JWST,18754395454354.72,1.7,3.1221065737955835,0.31221065737955833
JWST,18751464851193.824,1.7,3.1164684553176056,0.31164684553176053
JWST,18748535163774.848,1.7,3.1325372123276485,0.31325372123276485
JWST,18745606391668.645,1.7,3.081176640682377,0.3081176640682377
JWST,18742678534446.316,1.7,3.089397296777671,0.30893972967776706
JWST,18739751591679.25,1.7,3.122305923413959,0.31223059234139594
JWST,18736825562939.1,1.7,3.099158576574173,0.3099158576574173
JWST,18733900447797.785,1.7,3.094728800096204,0.3094728800096204
JWST,18730976245827.484,1.7,3.0986921428686824,0.30986921428686826
JWST,18728052956600.652,1.7,3.133717538479715,0.3133717538479715
JWST,18725130579690.01,1.7,3.1131247781119016,0.31131247781119015
JWST,18722209114668.54,1.7,3.1292875576702994,0.31292875576702994
JWST,18719288561109.492,1.7,3.1428990036429796,0.31428990036429794
JWST,18716368918586.39,1.7,3.1400924101704604,0.3140092410170461
JWST,18713450186673.023,1.7,3.117809227104027,0.31178092271040275
JWST,18710532364943.426,1.7,3.103266484792356,0.31032664847923563
JWST,18707615452971.926,1.7,3.1563716392057604,0.31563716392057606
JWST,18704699450333.105,1.7,3.1769669509497778,0.3176966950949778
JWST,18701784356601.8,1.7,3.209480053054727,0.3209480053054727
JWST,18698870171353.13,1.7,3.1882799265800386,0.3188279926580039
JWST,18695956894162.473,1.7,3.2196841889885106,0.3219684188988511
JWST,18693044524605.465,1.7,3.2020555940534976,0.3202055594053498
JWST,18690133062258.008,1.7,3.182904555570719,0.3182904555570719
JWST,18687222506696.277,1.7,3.1640123106984124,0.3164012310698413
JWST,18684312857496.71,1.7,3.162105351206476,0.3162105351206476
JWST,18681404114235.992,1.7,3.197125148253801,0.3197125148253801
JWST,18678496276491.094,1.7,3.1630874792469577,0.31630874792469577
JWST,18675589343839.234,1.7,3.192580667677219,0.31925806676772195
JWST,18672683315857.902,1.7,3.2085855144968973,0.3208585514496897
JWST,18669778192124.844,1.7,3.1663165414645538,0.3166316541464554
JWST,18666873972218.08,1.7,3.2032539107788587,0.3203253910778859
JWST,18663970655715.88,1.7,3.2544816621132466,0.32544816621132466
JWST,18661068242196.78,1.7,3.1964639130437758,0.3196463913043776
JWST,18658166731239.582,1.7,3.16756262341349,0.316756262341349
JWST,18655266122423.355,1.7,3.1483934563214326,0.3148393456321433
JWST,18652366415327.41,1.7,3.1787448381003176,0.3178744838100318
JWST,18649467609531.336,1.7,3.189990558281844,0.31899905582818444
JWST,18646569704614.984,1.7,3.170434915282475,0.3170434915282475
JWST,18643672700158.46,1.7,3.173526934137377,0.31735269341373773
JWST,18640776595742.125,1.7,3.1504812481991857,0.3150481248199186
JWST,18637881390946.617,1.7,3.132349785877098,0.3132349785877098
JWST,18634987085352.824,1.7,3.152381077695731,0.31523810776957306
JWST,18632093678541.89,1.7,3.149697432988413,0.3149697432988413
JWST,18629201170095.227,1.7,3.1318625118719026,0.3131862511871903
JWST,18626309559594.51,1.7,3.106492935161722,0.3106492935161722
JWST,18623418846621.664,1.7,3.111014588947835,0.3111014588947835
JWST,18620529030758.875,1.7,3.145130151614337,0.31451301516143376
JWST,18617640111588.598,1.7,3.1432056129406383,0.3143205612940639
JWST,18614752088693.535,1.7,3.1423371503078132,0.31423371503078135
JWST,18611864961656.656,1.7,3.1441495380097004,0.31441495380097007
JWST,18608978730061.18,1.7,3.1432127082546466,0.31432127082546474
JWST,18606093393490.6,1.7,3.172849607225228,0.3172849607225228
JWST,18603208951528.65,1.7,3.131696377615144,0.31316963776151446
JWST,18600325403759.33,1.7,3.123901230897968,0.3123901230897968
JWST,18597442749766.9,1.7,3.1093533402827855,0.31093533402827855
JWST,18594560989135.875,1.7,3.120537062047465,0.31205370620474654
JWST,18591680121451.027,1.7,3.108244501795114,0.3108244501795114
JWST,18588800146297.387,1.7,3.1010426071653256,0.31010426071653263
JWST,18585921063260.242,1.7,3.104614460551317,0.31046144605513176
JWST,18583042871925.133,1.7,3.106962497612912,0.31069624976129123
JWST,18580165571877.863,1.7,3.1303676178250845,0.31303676178250844
JWST,18577289162704.496,1.7,3.135959660019932,0.3135959660019932
JWST,18574413643991.332,1.7,3.214976187668147,0.3214976187668147
JWST,18571539015324.95,1.7,3.2147044116372694,0.32147044116372697
JWST,18568665276292.17,1.7,3.1568866511877993,0.31568866511877997
JWST,18565792426480.086,1.7,3.154986951261929,0.31549869512619294
JWST,18562920465476.016,1.7,3.18361871992518,0.31836187199251803
JWST,18560049392867.562,1.7,3.17903351295852,0.31790335129585207
JWST,18557179208242.574,1.7,3.110819386703945,0.3110819386703946
JWST,18554309911189.15,1.7,3.1358264519025134,0.31358264519025136
JWST,18551441501295.64,1.7,3.1435389149480626,0.3143538914948063
JWST,18548573978150.668,1.7,3.188412232520314,0.31884122325203146
JWST,18545707341343.094,1.7,3.279290712725334,0.3279290712725334
JWST,18542841590462.035,1.7,3.313651062426003,0.33136510624260035
JWST,18539976725096.863,1.7,3.2894818010525904,0.32894818010525906
JWST,18537112744837.22,1.7,3.2834540984791927,0.3283454098479193
JWST,18534249649272.965,1.7,3.395428352904307,0.3395428352904308
JWST,18531387437994.246,1.7,3.2746998682514654,0.32746998682514655
JWST,18528526110591.45,1.7,3.2159477062042425,0.32159477062042424
JWST,18525665666655.215,1.7,3.1452702807491066,0.3145270280749107
JWST,18522806105776.43,1.7,3.20448574580176,0.32044857458017606
JWST,18519947427546.246,1.7,3.220664870714724,0.32206648707147245
JWST,18517089631556.062,1.7,3.172890728313093,0.31728907283130936
JWST,18514232717397.523,1.7,3.172743549252193,0.3172743549252194
JWST,18511376684662.53,1.7,3.2184504491618164,0.3218450449161817
JWST,18508521532943.246,1.7,3.183654552615235,0.31836545526152354
JWST,18505667261832.066,1.7,3.148902461635535,0.3148902461635535
JWST,18502813870921.652,1.7,3.12860297797663,0.31286029779766306
JWST,18499961359804.914,1.7,3.219942949146436,0.3219942949146436
JWST,18497109728075.01,1.7,3.235610831498164,0.3235610831498164
JWST,18494258975325.344,1.7,3.169306703745371,0.3169306703745371
JWST,18491409101149.582,1.7,3.172504358464495,0.3172504358464495
JWST,18488560105141.637,1.7,3.174315328831218,0.31743153288312176
JWST,18485711986895.664,1.7,3.1907413055132023,0.3190741305513203
JWST,18482864746006.074,1.7,3.187409788674174,0.3187409788674174
JWST,18480018382067.53,1.7,3.148528988234195,0.3148528988234195
JWST,18477172894674.95,1.7,3.1212159593429303,0.31212159593429306
JWST,18474328283423.484,1.7,3.123413609567396,0.3123413609567396
JWST,18471484547908.543,1.7,3.143777706319637,0.3143777706319637
JWST,18468641687725.79,1.7,3.166321872168534,0.3166321872168534
JWST,18465799702471.13,1.7,3.166696917947949,0.316669691794795
JWST,18462958591740.71,1.7,3.13034423808608,0.313034423808608
JWST,18460118355130.953,1.7,3.109788788479001,0.31097887884790015
JWST,18457278992238.496,1.7,3.1290145375721794,0.31290145375721795
JWST,18454440502660.246,1.7,3.1312166440249687,0.3131216644024969
JWST,18451602885993.35,1.7,3.1385058999042728,0.31385058999042725
JWST,18448766141835.215,1.7,3.137285175248183,0.3137285175248183
JWST,18445930269783.47,1.7,3.106492772329591,0.31064927723295915
JWST,18443095269436.008,1.7,3.0829918022927645,0.30829918022927644
JWST,18440261140390.98,1.7,3.1680059608502216,0.3168005960850222
JWST,18437427882246.76,1.7,3.1267763118541576,0.31267763118541575
JWST,18434595494601.984,1.7,3.1001837208201977,0.3100183720820198
JWST,18431763977055.53,1.7,3.100111689254798,0.31001116892547986
JWST,18428933329206.527,1.7,3.088028314842601,0.30880283148426013
JWST,18426103550654.344,1.7,3.1632635421556006,0.3163263542155601
JWST,18423274640998.598,1.7,3.1306180004447075,0.31306180004447076
JWST,18420446599839.156,1.7,3.0912635874757957,0.3091263587475796
JWST,18417619426776.12,1.7,3.1359429587156358,0.3135942958715636
JWST,18414793121409.85,1.7,3.084834871126113,0.3084834871126113
JWST,18411967683340.95,1.7,3.1019685488156394,0.310196854881564
JWST,18409143112170.258,1.7,3.123163154162409,0.31231631541624094
JWST,18406319407498.863,1.7,3.1185273933353064,0.31185273933353064
JWST,18403496568928.1,1.7,3.1599451806715075,0.3159945180671508
JWST,18400674596059.562,1.7,3.1333812521412576,0.31333812521412574
JWST,18397853488495.05,1.7,3.1632623387459002,0.31632623387459
JWST,18395033245836.65,1.7,3.135328180976527,0.3135328180976527
JWST,18392213867686.664,1.7,3.1426705114581526,0.31426705114581527
JWST,18389395353647.645,1.7,3.2078556454067058,0.3207855645406706
JWST,18386577703322.4,1.7,3.1494262524580052,0.3149426252458005
JWST,18383760916313.965,1.7,3.1268980186390225,0.31268980186390233
JWST,18380944992225.633,1.7,3.125800335842882,0.3125800335842882
JWST,18378129930660.926,1.7,3.1444163426380123,0.31444163426380123
JWST,18375315731223.617,1.7,3.1603777670275472,0.31603777670275474
JWST,18372502393517.723,1.7,3.1507977475003304,0.31507977475003307
JWST,18369689917147.492,1.7,3.174661564390005,0.31746615643900056
JWST,18366878301717.434,1.7,3.24509808843568,0.32450980884356806
JWST,18364067546832.28,1.7,3.211473204096476,0.3211473204096476
JWST,18361257652097.023,1.7,3.158951556935412,0.3158951556935412
JWST,18358448617116.88,1.7,3.170198998496678,0.3170198998496678
JWST,18355640441497.316,1.7,3.181000856930934,0.3181000856930934
JWST,18352833124844.047,1.7,3.2465394168089903,0.32465394168089906
JWST,18350026666763.01,1.7,3.2292568953375755,0.3229256895337576
JWST,18347221066860.402,1.7,3.2151315341201125,0.3215131534120113
JWST,18344416324742.656,1.7,3.2014312291119444,0.3201431229111945
JWST,18341612440016.44,1.7,3.193264142183316,0.3193264142183316
JWST,18338809412288.664,1.7,3.1857161733343995,0.31857161733343997
JWST,18336007241166.477,1.7,3.2119120110773935,0.3211912011077394
JWST,18333205926257.28,1.7,3.2164567847414873,0.32164567847414877
JWST,18330405467168.695,1.7,3.2173957056903073,0.32173957056903074
JWST,18327605863508.6,1.7,3.2236654199933956,0.32236654199933956
JWST,18324807114885.105,1.7,3.2044310356503676,0.3204431035650368
JWST,18322009220906.56,1.7,3.1937218970885457,0.3193721897088546
JWST,18319212181181.547,1.7,3.196007429934473,0.3196007429934474
JWST,18316415995318.902,1.7,3.2146400938376827,0.3214640093837683
JWST,18313620662927.7,1.7,3.2709848662943304,0.327098486629433
JWST,18310826183617.23,1.7,3.218491569820504,0.3218491569820504
JWST,18308032556997.043,1.7,3.2197062612947445,0.32197062612947447
JWST,18305239782676.93,1.7,3.2015120548903027,0.32015120548903025
JWST,18302447860266.9,1.7,3.189075302821778,0.31890753028217783
JWST,18299656789377.21,1.7,3.1863795186510155,0.3186379518651016
JWST,18296866569618.367,1.7,3.1706998701238223,0.31706998701238226
JWST,18294077200601.105,1.7,3.1826359533030706,0.3182635953303071
JWST,18291288681936.383,1.7,3.201271898096778,0.32012718980967786
JWST,18288501013235.418,1.7,3.2054721529492407,0.3205472152949241
JWST,18285714194109.652,1.7,3.19703039203036,0.319703039203036
JWST,18282928224170.77,1.7,3.25230591457725,0.32523059145772504
JWST,18280143103030.684,1.7,3.2361414972030906,0.3236141497203091
JWST,18277358830301.56,1.7,3.232207346435474,0.3232207346435474
JWST,18274575405595.777,1.7,3.185546596046207,0.3185546596046207
JWST,18271792828525.97,1.7,3.180526793268217,0.3180526793268217
JWST,18269011098704.996,1.7,3.2419543907605193,0.32419543907605197
JWST,18266230215745.965,1.7,3.2685213859817472,0.32685213859817475
JWST,18263450179262.203,1.7,3.154610737956228,0.3154610737956228
JWST,18260670988867.277,1.7,3.197999552505842,0.3197999552505842
JWST,18257892644175.004,1.7,3.210029109527257,0.32100291095272576
JWST,18255115144799.41,1.7,3.1375155654345193,0.31375155654345194
JWST,18252338490354.777,1.7,3.147938913924147,0.31479389139241476
JWST,18249562680455.617,1.7,3.15383963306317,0.315383963306317
JWST,18246787714716.67,1.7,3.186729036838852,0.31867290368388523
JWST,18244013592752.918,1.7,3.1821170350138774,0.3182117035013878
JWST,18241240314179.566,1.7,3.148287141642239,0.3148287141642239
JWST,18238467878612.066,1.7,3.17425546179096,0.317425546179096
JWST,18235696285666.098,1.7,3.15168147259803,0.315168147259803
JWST,18232925534957.574,1.7,3.1531746634569866,0.3153174663456986
JWST,18230155626102.64,1.7,3.1350684841449845,0.3135068484144985
JWST,18227386558717.68,1.7,3.1589533913546184,0.31589533913546186
JWST,18224618332419.305,1.7,3.1495525908809614,0.31495525908809613
JWST,18221850946824.355,1.7,3.1211375086835274,0.31211375086835275
JWST,18219084401549.926,1.7,3.1358878766534164,0.31358878766534165
JWST,18216318696213.31,1.7,3.177544254577375,0.3177544254577375
JWST,18213553830432.06,1.7,3.142271477299121,0.31422714772991217
JWST,18210789803823.953,1.7,3.1199963660936896,0.31199963660936897
JWST,18208026616006.996,1.7,3.138928487962582,0.31389284879625823
JWST,18205264266599.42,1.7,3.1581671413034154,0.31581671413034157
JWST,18202502755219.71,1.7,3.15167703441326,0.31516770344132605
JWST,18199742081486.566,1.7,3.186751890441208,0.31867518904412084
JWST,18196982245018.91,1.7,3.157291909783013,0.3157291909783013
JWST,18194223245435.918,1.7,3.155410627043337,0.3155410627043337
JWST,18191465082356.99,1.7,3.1444697869280076,0.3144469786928008
JWST,18188707755401.74,1.7,3.1621983547380705,0.3162198354738071
JWST,18185951264190.03,1.7,3.1393667457325636,0.31393667457325636
JWST,18183195608341.953,1.7,3.125802679059965,0.3125802679059965
JWST,18180440787477.824,1.7,3.144691478018969,0.31446914780189694
